$GPGGA,005923.00,2428.37640370,N,11806.73847028,E,1,05,2.87,-0.03,M,00.000,M,,*42
$GPGGA,005924.00,2428.36330498,N,11806.74655933,E,1,05,2.87,-0.03,M,00.000,M,,*4E
$GPGGA,005925.00,2428.35020626,N,11806.75464834,E,1,05,2.87,-0.03,M,00.000,M,,*4E
$GPGGA,005926.00,2428.33710752,N,11806.76273733,E,1,05,2.87,-0.03,M,00.000,M,,*46
$GPGGA,005927.00,2428.32400878,N,11806.77082629,E,1,05,2.87,-0.03,M,00.000,M,,*44
$GPGGA,005928.00,2428.31091004,N,11806.77891522,E,1,05,2.87,-0.02,M,00.000,M,,*44
$GPGGA,005929.00,2428.29781128,N,11806.78700412,E,1,05,2.87,-0.02,M,00.000,M,,*4F
$GPGGA,005930.00,2428.28471252,N,11806.79509300,E,1,05,2.87,-0.02,M,00.000,M,,*4A
$GPGGA,005931.00,2428.27161375,N,11806.80318185,E,1,05,2.87,-0.02,M,00.000,M,,*4B
$GPGGA,005932.00,2428.25851497,N,11806.81127066,E,1,05,2.87,-0.02,M,00.000,M,,*48
$GPGGA,005933.00,2428.24541619,N,11806.81935946,E,1,05,2.87,-0.02,M,00.000,M,,*40
$GPGGA,005934.00,2428.23231740,N,11806.82744822,E,1,05,2.87,-0.01,M,00.000,M,,*46
$GPGGA,005935.00,2428.21921859,N,11806.83553695,E,1,05,2.87,-0.01,M,00.000,M,,*4F
$GPGGA,005936.00,2428.20611977,N,11806.84362563,E,1,05,2.87,-0.01,M,00.000,M,,*45
$GPGGA,005937.00,2428.19302067,N,11806.85171377,E,1,05,2.87,-0.01,M,00.000,M,,*43
$GPGGA,005938.00,2428.17991729,N,11806.85979360,E,1,05,2.87,+0.00,M,00.000,M,,*4E
$GPGGA,005939.00,2428.16695422,N,11806.86761146,E,1,05,2.87,+0.00,M,00.000,M,,*4F
$GPGGA,005940.00,2428.15778439,N,11806.87187398,E,1,05,2.87,+0.00,M,00.000,M,,*44
$GPGGA,005941.00,2428.15239109,N,11806.86991578,E,1,05,2.87,+0.00,M,00.000,M,,*45
$GPGGA,005942.00,2428.14594846,N,11806.86028637,E,1,05,2.87,+0.00,M,00.000,M,,*46
$GPGGA,005943.00,2428.13845601,N,11806.84615655,E,1,05,2.87,+0.00,M,00.000,M,,*42
$GPGGA,005944.00,2428.13222961,N,11806.83119314,E,1,05,2.87,+0.00,M,00.000,M,,*4B
$GPGGA,005945.00,2428.12632528,N,11806.81607148,E,1,05,2.87,+0.00,M,00.000,M,,*4E
$GPGGA,005946.00,2428.12044098,N,11806.80094050,E,1,05,2.87,+0.00,M,00.000,M,,*41
$GPGGA,005947.00,2428.11456144,N,11806.78580731,E,1,05,2.87,+0.00,M,00.000,M,,*43
$GPGGA,005948.00,2428.10874049,N,11806.77064724,E,1,05,2.87,+0.00,M,00.000,M,,*49
$GPGGA,005949.00,2428.10366559,N,11806.75517896,E,1,05,2.87,+0.00,M,00.000,M,,*41
$GPGGA,005950.00,2428.09945694,N,11806.73939517,E,1,05,2.87,+0.00,M,00.000,M,,*4A
$GPGGA,005951.00,2428.09532785,N,11806.72358615,E,1,05,2.87,+0.00,M,00.000,M,,*4B
